phenotype,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
low-salinity,corrected_fc,peak_value,48,23,6.158456460508027,2.5051511965385593,0.5223601338706175,6.198987884028129,3.403403160125296
low-salinity,corrected_fc,peak_value,49,27,5.598754043240549,2.5361553050662535,0.48808331602889965,5.607936382618953,4.5886037341779335
low-salinity,corrected_fc,peak_value,50,27,4.080445110075011,1.9932165295680195,0.3835946999664359,4.176632697445323,2.036553743889482
low-salinity,corrected_fc,peak_value,51,28,3.9240400120773664,1.9547305214904207,0.3694093457150894,3.905038022361743,2.31713021649488
low-salinity,corrected_fc,peak_value,54,16,6.303123454091303,1.76816608298316,0.44204152074579,6.2028725163094425,1.4072475537266236
low-salinity,corrected_fc,peak_value,55,23,3.491384727408319,2.008664179342722,0.41883543439308263,2.9523586365501187,1.8169016323377498
low-salinity,corrected_fc,peak_value,57,26,3.2500367831389116,2.436425671981082,0.47782238634038277,2.253953405977232,2.5765763810885858
low-salinity,corrected_fc,peak_value,60,27,3.3852119644752046,2.3705701480170887,0.4562164376968524,3.1507603833724978,4.638336175915667
low-salinity,corrected_fc,peak_value,61,27,3.3815812527044895,1.9839915300438422,0.3818193479802499,3.1204498951041764,1.7262013377305332
low-salinity,corrected_fc,peak_value,70,27,2.9930884193343417,2.2055783150224944,0.4244637446323461,2.449172890289201,1.9869063629419483
low-salinity,corrected_fc,peak_value,71,25,3.7018392101873703,1.6869319595206003,0.33738639190412006,3.0467795129941715,2.9182815529866524
low-salinity,corrected_fc,peak_value,72,26,4.414183758353497,2.2002873996597434,0.43151186101451383,4.361010216785168,2.9497852628912775
low-salinity,corrected_fc,peak_value,74,26,3.4204975642616073,2.150466289170859,0.42174113737714136,3.829911598690677,3.2667832687883163
low-salinity,corrected_fc,peak_value,76,24,4.586868494763578,2.009951157895987,0.4102795620634494,4.497584707506357,2.634958124157005
low-salinity,corrected_fc,peak_value,77,24,5.718310220525883,2.44041199368104,0.4981470122238961,5.452142913253166,3.68482416907887
low-salinity,corrected_fc,peak_value,78,17,6.913419441724777,1.6746308250903634,0.4061576338684013,7.01455241739349,1.3898759479853577
low-salinity,corrected_fc,peak_value,79,31,3.528041275257997,1.7328185655470183,0.3112234018226751,3.5719037282888304,2.2346414657339517
low-salinity,corrected_fc,peak_value,80,27,3.2045158227101003,2.3578881738838304,0.45377579063695483,3.1854460905359017,2.920908593651074
low-salinity,corrected_fc,peak_value,82,21,5.557542863365705,2.764416442161717,0.6032451237422182,5.880626244869455,4.421471821571324
low-salinity,corrected_fc,peak_value,83,26,3.6034580144113906,3.2572280999520435,0.6387949862260854,3.872148373224432,5.271025695889168
low-salinity,corrected_fc,peak_value,84,25,3.5979553403712914,2.5446274810332916,0.5089254962066583,3.332426375434467,3.958004878216104
low-salinity,corrected_fc,peak_value,85,24,3.5476305749916173,2.7904134946191474,0.5695907694327804,2.579490187801733,5.050110800172668
low-salinity,corrected_fc,peak_value,88,20,4.99613446403207,2.059819626166522,0.4605896705496547,5.195716795610784,2.307908828327921
low-salinity,corrected_fc,peak_value,90,23,4.28656718878742,2.481279553721171,0.51738255225597,4.621577743161394,3.6554394907067818
low-salinity,corrected_fc,resilience_ratio,47,27,0.9974948370996166,0.00950897729204238,0.0018300035330929023,1,0
low-salinity,corrected_fc,resilience_ratio,48,23,0.997804248583621,0.006773991383588948,0.0014124748441767228,1,0
low-salinity,corrected_fc,resilience_ratio,49,27,0.9969522581224916,0.015765541704315884,0.003034079915635682,1,0
low-salinity,corrected_fc,resilience_ratio,50,27,1,0,0,1,0
low-salinity,corrected_fc,resilience_ratio,51,28,0.9987038988546822,0.006858322608993395,0.0012961011453177284,1,0
low-salinity,corrected_fc,resilience_ratio,54,16,0.9923809477060753,0.02507860254256596,0.00626965063564149,1,8.586211667276356e-4
low-salinity,corrected_fc,resilience_ratio,55,23,1,0,0,1,0
low-salinity,corrected_fc,resilience_ratio,57,26,0.9997668002044139,0.0011890903082592272,2.3319979558607154e-4,1,0
low-salinity,corrected_fc,resilience_ratio,60,27,0.9992968656800005,0.0024669581340262124,4.747663142531902e-4,1,0
low-salinity,corrected_fc,resilience_ratio,61,27,0.9956773556305802,0.022461119012659462,0.00432264436941972,1,0
low-salinity,corrected_fc,resilience_ratio,70,27,0.9990036136314945,0.005177375442661605,9.963863685054784e-4,1,0
low-salinity,corrected_fc,resilience_ratio,71,25,1,0,0,1,0
low-salinity,corrected_fc,resilience_ratio,72,26,0.9995782175846791,0.0017446248408072014,3.421490810451779e-4,1,0
low-salinity,corrected_fc,resilience_ratio,74,26,0.9997464691484499,0.0012927587593516753,2.535308515500843e-4,1,0
low-salinity,corrected_fc,resilience_ratio,76,24,0.9893856463886773,0.039326712370089424,0.008027531547326532,1,0
low-salinity,corrected_fc,resilience_ratio,77,24,0.9991881110998462,0.0037616944843798404,7.678526712477064e-4,1,0
low-salinity,corrected_fc,resilience_ratio,78,17,0.9828703830232141,0.048751750422653714,0.011824036260373628,1,0
low-salinity,corrected_fc,resilience_ratio,79,31,0.9999996032877129,2.2088005347486606e-6,3.9671228716043513e-7,1,0
low-salinity,corrected_fc,resilience_ratio,80,27,1,0,0,1,0
low-salinity,corrected_fc,resilience_ratio,82,21,0.9965390238513797,0.015860185179489138,0.003460976148620274,1,0
low-salinity,corrected_fc,resilience_ratio,83,26,0.9985799817984958,0.004854071259698442,9.51961695137395e-4,1,0
low-salinity,corrected_fc,resilience_ratio,84,25,1,0,0,1,0
low-salinity,corrected_fc,resilience_ratio,85,24,0.9953229610688574,0.019870770618906124,0.004056104067683992,1,0
low-salinity,corrected_fc,resilience_ratio,88,20,0.9998974632612737,4.5855823596620867e-4,1.0253673872628314e-4,1,0
low-salinity,corrected_fc,resilience_ratio,90,23,0.9985243445030253,0.007076995149940982,0.001475655496974704,1,0
low-salinity,corrected_fc,stability_cv,47,27,0.726897184438869,0.1755641904437683,0.033787344204256116,0.6450035917225497,0.20065676202634064
low-salinity,corrected_fc,stability_cv,48,23,0.865913133130803,0.2175241944283169,0.04535692994445771,0.9119528242127775,0.3369030699929876
low-salinity,corrected_fc,stability_cv,49,27,0.8761167218909034,0.23154547468914571,0.04456094738047265,0.8528421793287546,0.39260028109089573
low-salinity,corrected_fc,stability_cv,50,27,0.9354827964094623,0.2143053005930516,0.04124307432872067,0.9397119432501401,0.30119238649273616
low-salinity,corrected_fc,stability_cv,51,28,0.8353502144854593,0.18791125743378362,0.03551188969423063,0.8570073764474821,0.3033262457151177
low-salinity,corrected_fc,stability_cv,54,16,0.8707520690709867,0.2407348747072965,0.06018371867682412,0.8204695117215478,0.450993552281136
low-salinity,corrected_fc,stability_cv,55,23,0.8335078385808503,0.1764462659196788,0.03679158975080063,0.8682340008670258,0.2660042319435316
low-salinity,corrected_fc,stability_cv,57,26,0.8791989996417747,0.21765843290173442,0.042686330640921914,0.8788292242258059,0.2138578551045256
low-salinity,corrected_fc,stability_cv,60,27,0.883054719305549,0.2846767698748522,0.05478606990642635,0.8856209667426875,0.45876472098839316
low-salinity,corrected_fc,stability_cv,61,27,0.8453835613194752,0.24361403933160505,0.04688354372882475,0.8266292032580481,0.33734367386447617
low-salinity,corrected_fc,stability_cv,70,27,0.775286866344915,0.18115001049454002,0.03486233577424207,0.7342797924194019,0.2055372682385782
low-salinity,corrected_fc,stability_cv,71,25,0.7292923443718882,0.16087276982186166,0.032174553964372334,0.6733261610450837,0.24711597410817232
low-salinity,corrected_fc,stability_cv,72,26,0.8327987452423613,0.18564431476200877,0.03640784552150168,0.7755820730435197,0.30727404038980854
low-salinity,corrected_fc,stability_cv,74,26,0.7695864251376853,0.3179081741915189,0.06234692245127727,0.675593304051972,0.12998067139357217
low-salinity,corrected_fc,stability_cv,76,24,0.7522390110767935,0.20144229692406718,0.04111923667318216,0.6851427227761853,0.2407457396578193
low-salinity,corrected_fc,stability_cv,77,24,0.8694969631127892,0.17596934581567328,0.03591959230164647,0.8811323330386596,0.27676623818871326
low-salinity,corrected_fc,stability_cv,78,17,0.6769212021655958,0.0749288110062646,0.01817290601063365,0.6641484551021414,0.12255636012290716
low-salinity,corrected_fc,stability_cv,79,31,0.7962422003151637,0.20163405931053663,0.03621454612135358,0.7488216737454882,0.33569303124563077
low-salinity,corrected_fc,stability_cv,80,27,0.7410720051893004,0.19253984156136167,0.03705430978506002,0.645998077534825,0.28578668332083135
low-salinity,corrected_fc,stability_cv,82,21,1.0120893016096848,0.2101298515346932,0.04585409287750306,1.0338973249340717,0.23920793260255113
low-salinity,corrected_fc,stability_cv,83,26,1.00195253759286,0.33514881431616245,0.06572809015983067,1.0103101380122723,0.5905710274283296
low-salinity,corrected_fc,stability_cv,84,25,0.8573538837324179,0.25284310477276306,0.05056862095455261,0.8674129586739552,0.269146475173173
low-salinity,corrected_fc,stability_cv,85,24,0.9031435793124888,0.16741290003790826,0.03417301512103682,0.8941831588430802,0.2791145775097146
low-salinity,corrected_fc,stability_cv,88,20,0.7373719624686206,0.14638195072973537,0.03273199925107132,0.6778065878111829,0.16101973143361747
low-salinity,corrected_fc,stability_cv,90,23,0.9251528288032124,0.2651773190808285,0.05529329330936491,0.934173036316555,0.4616663411695092
low-salinity,corrected_fc,time_to_min_slope,47,27,2.2037037037037037,0.9533267586887033,0.18346782025153208,1.5,2
low-salinity,corrected_fc,time_to_min_slope,48,23,2.369565217391304,1.0576280419404613,0.2205306914555466,1.5,2
low-salinity,corrected_fc,time_to_min_slope,49,27,1.9814814814814814,0.9754829324836757,0.1877317778864452,1.5,1.5
low-salinity,corrected_fc,time_to_min_slope,50,27,1.7592592592592593,0.9443187447773614,0.18173422716600637,1.5,0
low-salinity,corrected_fc,time_to_min_slope,51,28,1.9642857142857142,0.8811668550592598,0.16652488300283563,1.5,1
low-salinity,corrected_fc,time_to_min_slope,54,16,3,0.8944271909999159,0.22360679774997896,3.5,0.5
low-salinity,corrected_fc,time_to_min_slope,55,23,1.8043478260869565,0.8221248859286777,0.17142488887115767,1.5,0
low-salinity,corrected_fc,time_to_min_slope,57,26,2.5,1.0954451150103321,0.21483446221182986,3,2
low-salinity,corrected_fc,time_to_min_slope,60,27,2.0185185185185186,1.1559335345002912,0.2224595124363529,1.5,2
low-salinity,corrected_fc,time_to_min_slope,61,27,1.9074074074074074,1.0834155129908258,0.20850341268982325,1.5,1.5
low-salinity,corrected_fc,time_to_min_slope,70,27,2.5,1.0377490433255416,0.1997148965050927,2.5,2
low-salinity,corrected_fc,time_to_min_slope,71,25,2.42,1.0376254944182253,0.20752509888364506,2.5,2
low-salinity,corrected_fc,time_to_min_slope,72,26,2.230769230769231,1.0414486951431574,0.2042448930361809,1.5,2
low-salinity,corrected_fc,time_to_min_slope,74,26,2.3846153846153846,1.107318312931673,0.21716298789989397,2,2
low-salinity,corrected_fc,time_to_min_slope,76,24,2.5,1.06321906614239,0.21702868307060783,3,2
low-salinity,corrected_fc,time_to_min_slope,77,24,2.2916666666666665,1.1025333147551268,0.2250536704641184,1.5,2
low-salinity,corrected_fc,time_to_min_slope,78,17,2.911764705882353,0.9393364366277244,0.2278225497769069,3.5,2
low-salinity,corrected_fc,time_to_min_slope,79,31,2.532258064516129,1.1100711979490905,0.19937467277887025,3.5,2
low-salinity,corrected_fc,time_to_min_slope,80,27,2.240740740740741,1.2276491791723345,0.23626119468852347,1.5,2
low-salinity,corrected_fc,time_to_min_slope,82,21,2.0238095238095237,0.9807674351775564,0.21402100051661177,1.5,2
low-salinity,corrected_fc,time_to_min_slope,83,26,1.9615384615384615,1.3922864426767714,0.2730498361430592,1.5,3
low-salinity,corrected_fc,time_to_min_slope,84,25,2.1,1.118033988749895,0.223606797749979,1.5,2
low-salinity,corrected_fc,time_to_min_slope,85,24,2.5416666666666665,1.1970676733137326,0.24435041559994272,3.5,2
low-salinity,corrected_fc,time_to_min_slope,88,20,1.9,0.6805570473787207,0.15217718205053646,1.5,1
low-salinity,corrected_fc,time_to_min_slope,90,23,2.0217391304347827,1.3774008863003637,0.28720793872861583,1.5,3
low-salinity,corrected_fc,time_to_peak,47,27,3.888888888888889,0.3202563076101744,0.06163335513613659,4,0
low-salinity,corrected_fc,time_to_peak,48,23,3.8260869565217392,0.3875533878815898,0.08081046758996392,4,0
low-salinity,corrected_fc,time_to_peak,49,27,3.925925925925926,0.2668802563418119,0.051361129280113806,4,0
low-salinity,corrected_fc,time_to_peak,50,27,4,0,0,4,0
low-salinity,corrected_fc,time_to_peak,51,28,3.9642857142857144,0.18898223650461368,0.035714285714285726,4,0
low-salinity,corrected_fc,time_to_peak,54,16,3.75,0.44721359549995793,0.11180339887498948,4,0.25
low-salinity,corrected_fc,time_to_peak,55,23,4,0,0,4,0
low-salinity,corrected_fc,time_to_peak,57,26,3.9615384615384617,0.196116135138184,0.03846153846153846,4,0
low-salinity,corrected_fc,time_to_peak,60,27,3.888888888888889,0.32025630761017426,0.06163335513613657,4,0
low-salinity,corrected_fc,time_to_peak,61,27,3.962962962962963,0.19245008972987515,0.037037037037037014,4,0
low-salinity,corrected_fc,time_to_peak,70,27,3.962962962962963,0.19245008972987523,0.037037037037037035,4,0
low-salinity,corrected_fc,time_to_peak,71,25,4,0,0,4,0
low-salinity,corrected_fc,time_to_peak,72,26,3.923076923076923,0.271746488194703,0.053293871002119304,4,0
low-salinity,corrected_fc,time_to_peak,74,26,3.9615384615384617,0.196116135138184,0.03846153846153846,4,0
low-salinity,corrected_fc,time_to_peak,76,24,3.9166666666666665,0.2823298512866399,0.05763033956734371,4,0
low-salinity,corrected_fc,time_to_peak,77,24,3.9166666666666665,0.28232985128663984,0.0576303395673437,4,0
low-salinity,corrected_fc,time_to_peak,78,17,3.823529411764706,0.3929526239966878,0.0953050102707038,4,0
low-salinity,corrected_fc,time_to_peak,79,31,3.967741935483871,0.1796053020267749,0.03225806451612904,4,0
low-salinity,corrected_fc,time_to_peak,80,27,4,0,0,4,0
low-salinity,corrected_fc,time_to_peak,82,21,3.9523809523809526,0.21821789023599225,0.047619047619047596,4,0
low-salinity,corrected_fc,time_to_peak,83,26,3.8846153846153846,0.3258125936084211,0.06389710663783135,4,0
low-salinity,corrected_fc,time_to_peak,84,25,4,0,0,4,0
low-salinity,corrected_fc,time_to_peak,85,24,3.875,0.3378319623460881,0.06895966054592131,4,0
low-salinity,corrected_fc,time_to_peak,88,20,3.95,0.2236067977499789,0.04999999999999998,4,0
low-salinity,corrected_fc,time_to_peak,90,23,3.9565217391304346,0.20851441405707477,0.04347826086956522,4,0
low-salinity,corrected_fc,time_to_trough,47,27,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,48,23,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,49,27,0.03703703703703704,0.1924500897298752,0.03703703703703703,0,0
low-salinity,corrected_fc,time_to_trough,50,27,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,51,28,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,54,16,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,55,23,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,57,26,0.03846153846153847,0.19611613513818396,0.03846153846153845,0,0
low-salinity,corrected_fc,time_to_trough,60,27,0.07407407407407408,0.26688025634181195,0.05136112928011382,0,0
low-salinity,corrected_fc,time_to_trough,61,27,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,70,27,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,71,25,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,72,26,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,74,26,0.03846153846153848,0.19611613513818402,0.038461538461538464,0,0
low-salinity,corrected_fc,time_to_trough,76,24,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,77,24,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,78,17,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,79,31,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,80,27,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,82,21,0.047619047619047616,0.21821789023599242,0.04761904761904763,0,0
low-salinity,corrected_fc,time_to_trough,83,26,0.19230769230769232,0.40191847623425014,0.07882269819968922,0,0
low-salinity,corrected_fc,time_to_trough,84,25,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,85,24,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,88,20,0,0,0,0,0
low-salinity,corrected_fc,time_to_trough,90,23,0.08695652173913045,0.2881040655200304,0.060073850409370216,0,0
low-salinity,corrected_fc,time_to_vmax,47,27,1.2037037037037035,1.0308627758717754,0.19838963371571147,0.5,2
low-salinity,corrected_fc,time_to_vmax,48,23,1.847826086956522,0.9346217344793906,0.19488210332997705,2.5,2
low-salinity,corrected_fc,time_to_vmax,49,27,1.7222222222222223,1.050030524586834,0.20207846867584417,2.5,2
low-salinity,corrected_fc,time_to_vmax,50,27,2.1296296296296298,0.9260398790278191,0.17821645781234663,2.5,0
low-salinity,corrected_fc,time_to_vmax,51,28,1.7142857142857142,1.1007452982594168,0.20802130828700255,2.5,2
low-salinity,corrected_fc,time_to_vmax,54,16,1.625,1.02469507659596,0.25617376914899,2.5,2
low-salinity,corrected_fc,time_to_vmax,55,23,1.7173913043478262,0.9980217586956907,0.20810192223064322,2.5,2
low-salinity,corrected_fc,time_to_vmax,57,26,1.846153846153846,0.9356199096773301,0.18349016064425483,2.5,2
low-salinity,corrected_fc,time_to_vmax,60,27,1.759259259259259,0.9842057552468226,0.18941048590991066,2.5,2
low-salinity,corrected_fc,time_to_vmax,61,27,1.759259259259259,0.9842057552468226,0.18941048590991066,2.5,2
low-salinity,corrected_fc,time_to_vmax,70,27,1.537037037037037,1.0912759462588695,0.21001615377757396,1.5,2
low-salinity,corrected_fc,time_to_vmax,71,25,1.34,0.9865765724632496,0.1973153144926499,0.5,2
low-salinity,corrected_fc,time_to_vmax,72,26,1.923076923076923,0.9868364372306859,0.19353454808321727,2.5,2
low-salinity,corrected_fc,time_to_vmax,74,26,1,0.8602325267042626,0.1687054784573947,0.5,0.75
low-salinity,corrected_fc,time_to_vmax,76,24,1.25,1.03209369308428,0.21067524290009612,0.5,2
low-salinity,corrected_fc,time_to_vmax,77,24,1.7916666666666665,1.0417028979206266,0.21263671362367392,2.5,2
low-salinity,corrected_fc,time_to_vmax,78,17,1.0882352941176472,0.9393364366277243,0.22782254977690689,0.5,2
low-salinity,corrected_fc,time_to_vmax,79,31,1.596774193548387,1.011758822041347,0.18171724881099013,2.5,2
low-salinity,corrected_fc,time_to_vmax,80,27,1.3518518518518519,1.0635102872347457,0.2046726502069722,0.5,2
low-salinity,corrected_fc,time_to_vmax,82,21,2.261904761904762,0.7684244858645449,0.16768397011103814,2.5,0
low-salinity,corrected_fc,time_to_vmax,83,26,1.8846153846153846,0.9413574486632831,0.18461538461538457,2.5,2
low-salinity,corrected_fc,time_to_vmax,84,25,1.8199999999999998,1.0692676621563626,0.21385353243127253,2.5,2
low-salinity,corrected_fc,time_to_vmax,85,24,2.1666666666666665,0.8681147322824311,0.1772031776903983,2.5,0.25
low-salinity,corrected_fc,time_to_vmax,88,20,1.25,0.9665456669582609,0.2161261814676544,0.5,2
low-salinity,corrected_fc,time_to_vmax,90,23,1.8043478260869563,0.9261249968991353,0.1931104110720334,2.5,2
low-salinity,corrected_fc,trough_value,47,27,0,0,0,0,0
low-salinity,corrected_fc,trough_value,48,23,0,0,0,0,0
low-salinity,corrected_fc,trough_value,49,27,-1.0422763531802475e-4,5.415826797707377e-4,1.0422763531802477e-4,0,0
low-salinity,corrected_fc,trough_value,50,27,0,0,0,0,0
low-salinity,corrected_fc,trough_value,51,28,0,0,0,0,0
low-salinity,corrected_fc,trough_value,54,16,0,0,0,0,0
low-salinity,corrected_fc,trough_value,55,23,0,0,0,0,0
low-salinity,corrected_fc,trough_value,57,26,-1.636411834650293e-4,8.344095877156017e-4,1.6364118346502937e-4,0,0
low-salinity,corrected_fc,trough_value,60,27,-4.7667526621247733e-4,0.00245894689636742,4.7322455084690824e-4,0,0
low-salinity,corrected_fc,trough_value,61,27,0,0,0,0,0
low-salinity,corrected_fc,trough_value,70,27,0,0,0,0,0
low-salinity,corrected_fc,trough_value,71,25,0,0,0,0,0
low-salinity,corrected_fc,trough_value,72,26,0,0,0,0,0
low-salinity,corrected_fc,trough_value,74,26,-5.961842440034843e-4,0.003039955093870328,5.961842440034842e-4,0,0
low-salinity,corrected_fc,trough_value,76,24,0,0,0,0,0
low-salinity,corrected_fc,trough_value,77,24,0,0,0,0,0
low-salinity,corrected_fc,trough_value,78,17,0,0,0,0,0
low-salinity,corrected_fc,trough_value,79,31,0,0,0,0,0
low-salinity,corrected_fc,trough_value,80,27,0,0,0,0,0
low-salinity,corrected_fc,trough_value,82,21,-9.036157336142254e-4,0.00414088749844024,9.036157336142253e-4,0,0
low-salinity,corrected_fc,trough_value,83,26,-0.00231245212417161,0.0058924735021565105,0.0011556091296470949,0,0
low-salinity,corrected_fc,trough_value,84,25,0,0,0,0,0
low-salinity,corrected_fc,trough_value,85,24,0,0,0,0,0
low-salinity,corrected_fc,trough_value,88,20,0,0,0,0,0
low-salinity,corrected_fc,trough_value,90,23,-0.0012733405361965028,0.0054246503020649395,0.0011311177791996046,0,0
low-salinity,corrected_fc,vmax,47,27,2.5676519099546953,1.1383550747724773,0.2190765362844221,2.5767087940306617,1.445650638083223
low-salinity,corrected_fc,vmax,48,23,4.03827297400409,1.9103405769763073,0.3983335460576689,3.4842517448672847,3.4234306206171965
low-salinity,corrected_fc,vmax,49,27,3.264921477683152,1.7294885720751236,0.33284023088265136,2.8426462704894315,2.955266688110105
low-salinity,corrected_fc,vmax,50,27,2.259310681948536,1.2623938458224133,0.24294780890296575,1.9479789497014197,1.0604783715086856
low-salinity,corrected_fc,vmax,51,28,2.164876916901547,1.000682283822361,0.1891111760272943,2.26699217386986,1.282697133649207
low-salinity,corrected_fc,vmax,54,16,3.812902887892621,1.0252967300652664,0.2563241825163166,4.128700383505757,1.2733268441846608
low-salinity,corrected_fc,vmax,55,23,1.918227390121358,0.9982974304021787,0.20815940375499367,1.6710361170374055,1.2749786683859081
low-salinity,corrected_fc,vmax,57,26,1.886723759474854,1.2958596795492061,0.254138992034596,1.6172428554660756,1.3882604040581874
low-salinity,corrected_fc,vmax,60,27,2.1067296846527186,1.452740210760283,0.2795799839150143,2.2718208637780983,2.2393000179605966
low-salinity,corrected_fc,vmax,61,27,2.051153021532294,1.1622741952810685,0.22367977317256016,1.8232677287463663,0.9489508725139992
low-salinity,corrected_fc,vmax,70,27,1.546173762135079,1.2018967022776876,0.23130512819938215,1.1906292307687312,1.2345277987674774
low-salinity,corrected_fc,vmax,71,25,2.2581804466890154,1.076256899525843,0.2152513799051686,1.9221097717191764,1.6053503172343213
low-salinity,corrected_fc,vmax,72,26,2.639468168687396,1.4887407647794058,0.2919660850112014,2.3981854625350483,1.2061197322108859
low-salinity,corrected_fc,vmax,74,26,1.9835681122733628,1.2682656150209248,0.2487273507465558,2.1197488631670725,2.1885395795764326
low-salinity,corrected_fc,vmax,76,24,2.6607349310126933,1.3094698114088923,0.26729440596085874,2.8735984545665643,1.042956822199077
low-salinity,corrected_fc,vmax,77,24,3.026310507388768,1.6985380967436199,0.3467126371416632,2.683411592631984,1.5734439609403552
low-salinity,corrected_fc,vmax,78,17,3.679840239987509,0.9790794471030779,0.2374616456633723,3.614564354234661,1.4757374674045027
low-salinity,corrected_fc,vmax,79,31,2.1185806620560674,0.9636523654469554,0.1730770741449165,2.327221449382165,1.0526392718255513
low-salinity,corrected_fc,vmax,80,27,2.0332346041242193,1.4381247019848213,0.27676722793972897,2.2168475753763883,2.643432566320895
low-salinity,corrected_fc,vmax,82,21,3.300125995483277,1.6440950441638433,0.3587709518848846,3.4686684604117364,2.6048776217374403
low-salinity,corrected_fc,vmax,83,26,2.070717226088736,2.0421603942744055,0.4005006038573665,1.762697897460391,2.764761554660117
low-salinity,corrected_fc,vmax,84,25,1.876502457880845,1.1936018553493863,0.23872037106987726,2.126814185906252,1.7767677669678061
low-salinity,corrected_fc,vmax,85,24,2.1033398539131114,1.9334970045898376,0.3946734233704006,1.308676203341556,2.7941112236422887
low-salinity,corrected_fc,vmax,88,20,2.5322249876536826,0.8491908337379874,0.18988484301078618,2.5926147029989437,0.6374763283666338
low-salinity,corrected_fc,vmax,90,23,2.339009622971177,1.2904113820556375,0.2690693732219113,2.334954727895854,1.8423291848861707
