phenotype,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
low-salinity,corrected_fc,metabolic_scope,79-57,0.27800449211910383,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,80-57,-0.04552096042879317,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,82-57,2.3075060802268066,NA,NA,NA,0.09731097838566827
low-salinity,corrected_fc,metabolic_scope,83-57,0.35342123127249847,NA,NA,NA,0.9999999999969705
low-salinity,corrected_fc,metabolic_scope,84-57,0.34791855723239706,NA,NA,NA,0.9999999999983811
low-salinity,corrected_fc,metabolic_scope,85-57,0.29759379185272383,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-57,1.7460976808931745,NA,NA,NA,0.6307357113064364
low-salinity,corrected_fc,metabolic_scope,90-57,1.0365304056485254,NA,NA,NA,0.9973366213809273
low-salinity,corrected_fc,metabolic_scope,61-60,-0.0036307117707079506,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,70-60,-0.3921235451408518,NA,NA,NA,0.9999999999506405
low-salinity,corrected_fc,metabolic_scope,71-60,0.31662724571216794,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,72-60,1.028971793878294,NA,NA,NA,0.9956977080578844
low-salinity,corrected_fc,metabolic_scope,74-60,0.035285599786403665,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,76-60,1.201656530288373,NA,NA,NA,0.9757574139193329
low-salinity,corrected_fc,metabolic_scope,77-60,2.3330982560506754,NA,NA,NA,0.052596092935676464
low-salinity,corrected_fc,metabolic_scope,78-60,3.5282074772495786,NA,NA,NA,1.9663335681319172e-4
low-salinity,corrected_fc,metabolic_scope,79-60,0.1428293107827976,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,80-60,-0.1806961417650994,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,82-60,2.1723308988905004,NA,NA,NA,0.15876430371425454
low-salinity,corrected_fc,metabolic_scope,83-60,0.21824604993619223,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,84-60,0.21274337589609082,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-60,0.1624186105164176,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-60,1.6109224995568683,NA,NA,NA,0.7649680369786253
low-salinity,corrected_fc,metabolic_scope,90-60,0.9013552243122191,NA,NA,NA,0.9996495790743675
low-salinity,corrected_fc,metabolic_scope,70-61,-0.38849283337014384,NA,NA,NA,0.9999999999598728
low-salinity,corrected_fc,metabolic_scope,71-61,0.3202579574828759,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,72-61,1.032602505649002,NA,NA,NA,0.9954807014562823
low-salinity,corrected_fc,metabolic_scope,74-61,0.038916311557111616,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,76-61,1.205287242059081,NA,NA,NA,0.9748894087370213
low-salinity,corrected_fc,metabolic_scope,77-61,2.3367289678213834,NA,NA,NA,0.051630088751461245
low-salinity,corrected_fc,metabolic_scope,78-61,3.5318381890202866,NA,NA,NA,1.917365391264081e-4
low-salinity,corrected_fc,metabolic_scope,79-61,0.14646002255350554,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,80-61,-0.17706542999439145,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,82-61,2.1759616106612083,NA,NA,NA,0.15647620684034913
low-salinity,corrected_fc,metabolic_scope,83-61,0.22187676170690018,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,84-61,0.21637408766679878,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-61,0.16604932228712554,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-61,1.6145532113275762,NA,NA,NA,0.761272206680226
low-salinity,corrected_fc,metabolic_scope,90-61,0.9049859360829271,NA,NA,NA,0.9996257489160001
low-salinity,corrected_fc,metabolic_scope,71-70,0.7087507908530197,NA,NA,NA,0.9999926110598081
low-salinity,corrected_fc,metabolic_scope,72-70,1.4210953390191459,NA,NA,NA,0.8435221471534581
low-salinity,corrected_fc,metabolic_scope,74-70,0.42740914492725546,NA,NA,NA,0.9999999997312348
low-salinity,corrected_fc,metabolic_scope,76-70,1.5937800754292248,NA,NA,NA,0.6952167710768968
low-salinity,corrected_fc,metabolic_scope,77-70,2.7252218011915272,NA,NA,NA,0.005468724600530495
low-salinity,corrected_fc,metabolic_scope,78-70,3.9203310223904304,NA,NA,NA,1.1137147536754988e-5
low-salinity,corrected_fc,metabolic_scope,79-70,0.5349528559236494,NA,NA,NA,0.9999999192503026
low-salinity,corrected_fc,metabolic_scope,80-70,0.2114274033757524,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,82-70,2.564454444031352,NA,NA,NA,0.02492574291278149
low-salinity,corrected_fc,metabolic_scope,83-70,0.610369595077044,NA,NA,NA,0.9999995075367267
low-salinity,corrected_fc,metabolic_scope,84-70,0.6048669210369426,NA,NA,NA,0.9999996646127246
low-salinity,corrected_fc,metabolic_scope,85-70,0.5545421556572694,NA,NA,NA,0.9999999544798415
low-salinity,corrected_fc,metabolic_scope,88-70,2.00304604469772,NA,NA,NA,0.3210698395811097
low-salinity,corrected_fc,metabolic_scope,90-70,1.293478769453071,NA,NA,NA,0.9515861495671902
low-salinity,corrected_fc,metabolic_scope,72-71,0.7123445481661261,NA,NA,NA,0.9999931609675062
low-salinity,corrected_fc,metabolic_scope,74-71,-0.28134164592576427,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,76-71,0.8850292845762051,NA,NA,NA,0.9997697938901432
low-salinity,corrected_fc,metabolic_scope,77-71,2.0164710103385075,NA,NA,NA,0.24814808874097283
low-salinity,corrected_fc,metabolic_scope,78-71,3.2115802315374107,NA,NA,NA,0.0021580908715882474
low-salinity,corrected_fc,metabolic_scope,79-71,-0.17379793492937035,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,80-71,-0.49732338747726734,NA,NA,NA,0.999999994247794
low-salinity,corrected_fc,metabolic_scope,82-71,1.8557036531783324,NA,NA,NA,0.4905088039641722
low-salinity,corrected_fc,metabolic_scope,83-71,-0.0983811957759757,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,84-71,-0.10388386981607711,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-71,-0.15420863519575034,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-71,1.2942952538447003,NA,NA,NA,0.9736397708192429
low-salinity,corrected_fc,metabolic_scope,90-71,0.5847279786000512,NA,NA,NA,0.9999999258556229
low-salinity,corrected_fc,metabolic_scope,74-72,-0.9936861940918904,NA,NA,NA,0.9977195119017271
low-salinity,corrected_fc,metabolic_scope,76-72,0.17268473641007898,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,77-72,1.3041264621723814,NA,NA,NA,0.9459267416917161
low-salinity,corrected_fc,metabolic_scope,78-72,2.4992356833712845,NA,NA,NA,0.08009411119160992
low-salinity,corrected_fc,metabolic_scope,79-72,-0.8861424830954965,NA,NA,NA,0.9992439483543987
low-salinity,corrected_fc,metabolic_scope,80-72,-1.2096679356433935,NA,NA,NA,0.9668239259326934
low-salinity,corrected_fc,metabolic_scope,82-72,1.1433591050122063,NA,NA,NA,0.9925831482650118
low-salinity,corrected_fc,metabolic_scope,83-72,-0.8107257439421018,NA,NA,NA,0.9999141370397582
low-salinity,corrected_fc,metabolic_scope,84-72,-0.8162284179822032,NA,NA,NA,0.9999187064995804
low-salinity,corrected_fc,metabolic_scope,85-72,-0.8665531833618765,NA,NA,NA,0.9998104966311252
low-salinity,corrected_fc,metabolic_scope,88-72,0.5819507056785742,NA,NA,NA,0.9999999631838072
low-salinity,corrected_fc,metabolic_scope,90-72,-0.12761656956607492,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,76-74,1.1663709305019694,NA,NA,NA,0.9847995120733513
low-salinity,corrected_fc,metabolic_scope,77-74,2.297812656264272,NA,NA,NA,0.06949922845992496
low-salinity,corrected_fc,metabolic_scope,78-74,3.492921877463175,NA,NA,NA,2.990881552991098e-4
low-salinity,corrected_fc,metabolic_scope,79-74,0.10754371099639393,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,80-74,-0.21598174155150307,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,82-74,2.1370452991040967,NA,NA,NA,0.19507080735807725
low-salinity,corrected_fc,metabolic_scope,83-74,0.18296045014978857,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,84-74,0.17745777610968716,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-74,0.12713301073001393,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-74,1.5756368997704646,NA,NA,NA,0.8113048800968116
low-salinity,corrected_fc,metabolic_scope,90-74,0.8660696245258155,NA,NA,NA,0.9998446542888269
low-salinity,corrected_fc,metabolic_scope,77-76,1.1314417257623024,NA,NA,NA,0.9919948785439925
low-salinity,corrected_fc,metabolic_scope,78-76,2.3265509469612056,NA,NA,NA,0.18346499268453187
low-salinity,corrected_fc,metabolic_scope,79-76,-1.0588272195055755,NA,NA,NA,0.9926512006944245
low-salinity,corrected_fc,metabolic_scope,80-76,-1.3823526720534725,NA,NA,NA,0.8964424472747361
low-salinity,corrected_fc,metabolic_scope,82-76,0.9706743686021273,NA,NA,NA,0.9994958199619594
low-salinity,corrected_fc,metabolic_scope,83-76,-0.9834104803521808,NA,NA,NA,0.9985599576430457
low-salinity,corrected_fc,metabolic_scope,84-76,-0.9889131543922822,NA,NA,NA,0.998643340127471
low-salinity,corrected_fc,metabolic_scope,85-76,-1.0392379197719555,NA,NA,NA,0.9975533167239732
low-salinity,corrected_fc,metabolic_scope,88-76,0.40926596926849523,NA,NA,NA,0.9999999999882276
low-salinity,corrected_fc,metabolic_scope,90-76,-0.3003013059761539,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,78-77,1.1951092211989032,NA,NA,NA,0.9952760706284558
low-salinity,corrected_fc,metabolic_scope,79-77,-2.190268945267878,NA,NA,NA,0.07560201081795681
low-salinity,corrected_fc,metabolic_scope,80-77,-2.513794397815775,NA,NA,NA,0.019743891263695024
low-salinity,corrected_fc,metabolic_scope,82-77,-0.1607673571601751,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,83-77,-2.114852206114483,NA,NA,NA,0.15784551736821806
low-salinity,corrected_fc,metabolic_scope,84-77,-2.1203548801545846,NA,NA,NA,0.1675021739833069
low-salinity,corrected_fc,metabolic_scope,85-77,-2.170679645534258,NA,NA,NA,0.14916331665750004
low-salinity,corrected_fc,metabolic_scope,88-77,-0.7221757564938072,NA,NA,NA,0.9999979954588814
low-salinity,corrected_fc,metabolic_scope,90-77,-1.4317430317384563,NA,NA,NA,0.9003277204410858
low-salinity,corrected_fc,metabolic_scope,79-78,-3.385378166466781,NA,NA,NA,2.8747703792020296e-4
low-salinity,corrected_fc,metabolic_scope,80-78,-3.708903619014678,NA,NA,NA,5.430935321071306e-5
low-salinity,corrected_fc,metabolic_scope,82-78,-1.3558765783590783,NA,NA,NA,0.9831099294836281
low-salinity,corrected_fc,metabolic_scope,83-78,-3.3099614273133864,NA,NA,NA,9.969751104373925e-4
low-salinity,corrected_fc,metabolic_scope,84-78,-3.315464101353488,NA,NA,NA,0.0011352886862625589
low-salinity,corrected_fc,metabolic_scope,85-78,-3.365788866733161,NA,NA,NA,9.860978045346247e-4
low-salinity,corrected_fc,metabolic_scope,88-78,-1.9172849776927103,NA,NA,NA,0.6510284221127609
low-salinity,corrected_fc,metabolic_scope,90-78,-2.6268522529373595,NA,NA,NA,0.06089714362377174
low-salinity,corrected_fc,metabolic_scope,80-79,-0.323525452547897,NA,NA,NA,0.9999999999987865
low-salinity,corrected_fc,metabolic_scope,82-79,2.0295015881077028,NA,NA,NA,0.2180037184721959
low-salinity,corrected_fc,metabolic_scope,83-79,0.07541673915339464,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,84-79,0.06991406511329323,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-79,0.019589299733620003,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-79,1.4680931887740707,NA,NA,NA,0.8561551687458168
low-salinity,corrected_fc,metabolic_scope,90-79,0.7585259135294216,NA,NA,NA,0.9999697439968842
low-salinity,corrected_fc,metabolic_scope,82-80,2.3530270406555998,NA,NA,NA,0.07243740669869525
low-salinity,corrected_fc,metabolic_scope,83-80,0.39894219170129164,NA,NA,NA,0.9999999999414044
low-salinity,corrected_fc,metabolic_scope,84-80,0.39343951766119023,NA,NA,NA,0.9999999999656568
low-salinity,corrected_fc,metabolic_scope,85-80,0.343114752281517,NA,NA,NA,0.9999999999989404
low-salinity,corrected_fc,metabolic_scope,88-80,1.7916186413219677,NA,NA,NA,0.5596488297789789
low-salinity,corrected_fc,metabolic_scope,90-80,1.0820513660773186,NA,NA,NA,0.9944692562560519
low-salinity,corrected_fc,metabolic_scope,83-82,-1.9540848489543081,NA,NA,NA,0.3602630103137483
low-salinity,corrected_fc,metabolic_scope,84-82,-1.9595875229944095,NA,NA,NA,0.37289077719048536
low-salinity,corrected_fc,metabolic_scope,85-82,-2.0099122883740828,NA,NA,NA,0.33990085845354523
low-salinity,corrected_fc,metabolic_scope,88-82,-0.5614083993336321,NA,NA,NA,0.9999999938919505
low-salinity,corrected_fc,metabolic_scope,90-82,-1.2709756745782812,NA,NA,NA,0.9801866230290569
low-salinity,corrected_fc,metabolic_scope,84-83,-0.005502674040101407,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,85-83,-0.05582743941977464,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-83,1.392676449620676,NA,NA,NA,0.9362330224311878
low-salinity,corrected_fc,metabolic_scope,90-83,0.6831091743760269,NA,NA,NA,0.9999979769441707
low-salinity,corrected_fc,metabolic_scope,85-84,-0.05032476537967323,NA,NA,NA,1
low-salinity,corrected_fc,metabolic_scope,88-84,1.3981791236607775,NA,NA,NA,0.9391619245165572
low-salinity,corrected_fc,metabolic_scope,90-84,0.6886118484161283,NA,NA,NA,0.9999980265602725
low-salinity,corrected_fc,metabolic_scope,88-85,1.4485038890404507,NA,NA,NA,0.9212750759897148
low-salinity,corrected_fc,metabolic_scope,90-85,0.7389366137958016,NA,NA,NA,0.9999936852044709
low-salinity,corrected_fc,metabolic_scope,90-88,-0.7095672752446491,NA,NA,NA,0.999998826646924
low-salinity,corrected_fc,peak_value,48-47,1.6386774979040233,NA,NA,NA,0.6636681580055672
low-salinity,corrected_fc,peak_value,49-47,1.0789750806365026,NA,NA,NA,0.9906986143083161
low-salinity,corrected_fc,peak_value,50-47,-0.43933385252902646,NA,NA,NA,0.9999999993951825
low-salinity,corrected_fc,peak_value,51-47,-0.5957389505266679,NA,NA,NA,0.999999560893335
low-salinity,corrected_fc,peak_value,54-47,1.7833444914872691,NA,NA,NA,0.7046131553195228
low-salinity,corrected_fc,peak_value,55-47,-1.028394235195715,NA,NA,NA,0.9973020385723601
low-salinity,corrected_fc,peak_value,57-47,-1.2697421794651405,NA,NA,NA,0.9442097938298764
low-salinity,corrected_fc,peak_value,60-47,-1.1345669981288342,NA,NA,NA,0.9824643622924922
low-salinity,corrected_fc,peak_value,61-47,-1.1381977098995422,NA,NA,NA,0.9817702432818265
low-salinity,corrected_fc,peak_value,70-47,-1.526690543269686,NA,NA,NA,0.7186115249357307
low-salinity,corrected_fc,peak_value,71-47,-0.8179397524166663,NA,NA,NA,0.9999011347840119
low-salinity,corrected_fc,peak_value,72-47,-0.10559520425054014,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,74-47,-1.0992813983424305,NA,NA,NA,0.9895297523083293
low-salinity,corrected_fc,peak_value,76-47,0.06708953215953883,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,77-47,1.1985312579218412,NA,NA,NA,0.9764856646994813
low-salinity,corrected_fc,peak_value,78-47,2.3936404791207444,NA,NA,NA,0.11535306011696234
low-salinity,corrected_fc,peak_value,79-47,-0.9917376873460366,NA,NA,NA,0.9953212310540649
low-salinity,corrected_fc,peak_value,80-47,-1.3152631398939336,NA,NA,NA,0.9133964982187386
low-salinity,corrected_fc,peak_value,82-47,1.0377639007616661,NA,NA,NA,0.9978655212941029
low-salinity,corrected_fc,peak_value,83-47,-0.916320948192642,NA,NA,NA,0.9992344455613175
low-salinity,corrected_fc,peak_value,84-47,-0.9218236222327434,NA,NA,NA,0.9992823533077974
low-salinity,corrected_fc,peak_value,85-47,-0.9721483876124166,NA,NA,NA,0.9986145877109942
low-salinity,corrected_fc,peak_value,88-47,0.47635550142803407,NA,NA,NA,0.9999999993916
low-salinity,corrected_fc,peak_value,90-47,-0.23321177381661506,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,49-48,-0.5597024172675207,NA,NA,NA,0.9999999564389757
low-salinity,corrected_fc,peak_value,50-48,-2.0780113504330497,NA,NA,NA,0.18674547626287696
low-salinity,corrected_fc,peak_value,51-48,-2.234416448430691,NA,NA,NA,0.08821955060239717
low-salinity,corrected_fc,peak_value,54-48,0.14466699358324586,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,55-48,-2.667071733099738,NA,NA,NA,0.017233068324903345
low-salinity,corrected_fc,peak_value,57-48,-2.9084196773691637,NA,NA,NA,0.002399772350613172
low-salinity,corrected_fc,peak_value,60-48,-2.7732444960328575,NA,NA,NA,0.004914261883783744
low-salinity,corrected_fc,peak_value,61-48,-2.7768752078035654,NA,NA,NA,0.0048017546450509485
low-salinity,corrected_fc,peak_value,70-48,-3.1653680411737093,NA,NA,NA,3.276273300388821e-4
low-salinity,corrected_fc,peak_value,71-48,-2.4566172503206896,NA,NA,NA,0.04009710283589485
low-salinity,corrected_fc,peak_value,72-48,-1.7442727021545634,NA,NA,NA,0.5523465637836124
low-salinity,corrected_fc,peak_value,74-48,-2.737958896246454,NA,NA,NA,0.007129997377699038
low-salinity,corrected_fc,peak_value,76-48,-1.5715879657444844,NA,NA,NA,0.7867711322004958
low-salinity,corrected_fc,peak_value,77-48,-0.44014623998218205,NA,NA,NA,0.9999999998635026
low-salinity,corrected_fc,peak_value,78-48,0.7549629812167211,NA,NA,NA,0.9999983656999392
low-salinity,corrected_fc,peak_value,79-48,-2.63041518525006,NA,NA,NA,0.007215339351312577
low-salinity,corrected_fc,peak_value,80-48,-2.953940637797957,NA,NA,NA,0.0014840365774059228
low-salinity,corrected_fc,peak_value,82-48,-0.6009135971423571,NA,NA,NA,0.999999947152264
low-salinity,corrected_fc,peak_value,83-48,-2.5549984460966653,NA,NA,NA,0.02087668849339419
low-salinity,corrected_fc,peak_value,84-48,-2.5605011201367667,NA,NA,NA,0.02309932970422346
low-salinity,corrected_fc,peak_value,85-48,-2.61082588551644,NA,NA,NA,0.02016275365340081
low-salinity,corrected_fc,peak_value,88-48,-1.1623219964759892,NA,NA,NA,0.9946982562997335
low-salinity,corrected_fc,peak_value,90-48,-1.8718892717206383,NA,NA,NA,0.4632220134604862
low-salinity,corrected_fc,peak_value,50-49,-1.518308933165529,NA,NA,NA,0.7284602605913146
low-salinity,corrected_fc,peak_value,51-49,-1.6747140311631705,NA,NA,NA,0.5115881365720216
low-salinity,corrected_fc,peak_value,54-49,0.7043694108507665,NA,NA,NA,0.9999994554748721
low-salinity,corrected_fc,peak_value,55-49,-2.1073693158322175,NA,NA,NA,0.16614448422503325
low-salinity,corrected_fc,peak_value,57-49,-2.348717260101643,NA,NA,NA,0.0374761007332538
low-salinity,corrected_fc,peak_value,60-49,-2.213542078765337,NA,NA,NA,0.06802771777589578
low-salinity,corrected_fc,peak_value,61-49,-2.2171727905360448,NA,NA,NA,0.06678866397868721
low-salinity,corrected_fc,peak_value,70-49,-2.6056656239061886,NA,NA,NA,0.007018553090560431
low-salinity,corrected_fc,peak_value,71-49,-1.8969148330531689,NA,NA,NA,0.30803184346485124
low-salinity,corrected_fc,peak_value,72-49,-1.1845702848870427,NA,NA,NA,0.9738638557319719
low-salinity,corrected_fc,peak_value,74-49,-2.178256478978933,NA,NA,NA,0.0896769773144559
low-salinity,corrected_fc,peak_value,76-49,-1.0118855484769638,NA,NA,NA,0.9974842231694311
low-salinity,corrected_fc,peak_value,77-49,0.11955617728533863,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,78-49,1.3146653984842418,NA,NA,NA,0.9781219884543093
low-salinity,corrected_fc,peak_value,79-49,-2.0707127679825392,NA,NA,NA,0.0971326089620409
low-salinity,corrected_fc,peak_value,80-49,-2.3942382205304362,NA,NA,NA,0.02559334752687703
low-salinity,corrected_fc,peak_value,82-49,-0.04121117987483647,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,83-49,-1.9952960288291446,NA,NA,NA,0.1998567549053456
low-salinity,corrected_fc,peak_value,84-49,-2.000798702869246,NA,NA,NA,0.21164756764556825
low-salinity,corrected_fc,peak_value,85-49,-2.0511234682489192,NA,NA,NA,0.18925670749590284
low-salinity,corrected_fc,peak_value,88-49,-0.6026195792084685,NA,NA,NA,0.9999999102563761
low-salinity,corrected_fc,peak_value,90-49,-1.3121868544531177,NA,NA,NA,0.9437995032692694
low-salinity,corrected_fc,peak_value,51-50,-0.15640509799764146,NA,NA,NA,1
low-salinity,corrected_fc,peak_value,54-50,2.2226783440162956,NA,NA,NA,0.2509626532250788
